iter	Passed	Remaining
800	460	5285
801	461	5295
802	462	5302
803	463	5304
804	464	5302
805	464	5301
806	465	5303
807	466	5304
808	466	5304
809	503	5716
810	504	5719
811	505	5719
812	506	5722
813	507	5725
814	507	5724
815	508	5723
816	509	5722
817	509	5721
818	510	5719
819	510	5718
820	511	5718
821	512	5716
822	536	5979
823	536	5978
824	537	5981
825	538	5982
826	539	5981
827	539	5981
828	541	5986
829	541	5984
830	542	5983
831	542	5982
832	543	5980
833	544	5979
834	544	5979
835	557	6115
836	559	6123
837	560	6132
838	561	6132
839	562	6133
840	563	6132
841	563	6129
842	564	6130
843	565	6129
844	568	6164
845	569	6163
846	570	6160
847	570	6159
848	571	6158
849	572	6157
850	572	6156
851	573	6157
852	574	6162
853	575	6166
854	576	6165
855	577	6166
856	577	6163
857	578	6162
858	578	6161
859	579	6159
860	580	6157
861	580	6156
862	581	6155
863	582	6154
864	582	6153
865	583	6152
866	593	6250
867	594	6251
868	594	6249
869	595	6248
870	595	6246
871	596	6245
872	606	6344
873	608	6352
874	613	6396
875	613	6393
876	614	6390
877	615	6390
878	616	6398
879	620	6434
880	621	6431
881	622	6430
882	622	6428
883	623	6427
884	623	6426
885	624	6424
886	655	6735
887	657	6746
888	658	6749
889	659	6748
890	659	6746
891	661	6754
892	662	6755
893	663	6754
894	664	6758
895	665	6757
896	665	6754
897	666	6751
898	666	6747
899	667	6746
900	667	6744
901	668	6743
902	670	6753
903	670	6751
904	671	6749
905	672	6748
906	672	6746
907	674	6748
908	674	6748
909	675	6747
910	676	6752
911	677	6752
912	678	6750
913	679	6752
914	680	6760
915	681	6758
916	682	6756
917	682	6755
918	683	6755
919	684	6754
920	685	6754
921	688	6782
922	689	6782
923	690	6781
924	691	6779
925	691	6778
926	692	6776
927	693	6781
928	694	6780
929	695	6780
930	696	6785
931	697	6787
932	698	6785
933	699	6788
934	700	6787
935	700	6785
936	701	6783
937	701	6780
938	702	6779
939	703	6777
940	704	6778
941	704	6777
942	705	6775
943	706	6773
944	707	6776
945	708	6776
946	708	6774
947	709	6772
948	710	6774
949	710	6772
950	711	6773
951	712	6773
952	713	6773
953	714	6770
954	714	6769
955	715	6769
956	716	6769
957	717	6773
958	718	6771
959	719	6775
960	720	6773
961	720	6771
962	721	6770
963	722	6767
964	722	6767
965	723	6768
966	724	6767
967	725	6768
968	726	6770
969	727	6774
970	729	6779
971	729	6777
972	730	6777
973	731	6774
974	731	6773
975	732	6771
976	733	6770
977	733	6770
978	734	6771
979	735	6769
980	736	6773
981	737	6775
982	738	6777
983	740	6786
984	741	6786
985	742	6786
986	743	6786
987	743	6785
988	744	6784
989	746	6791
990	746	6790
991	747	6789
992	748	6791
993	749	6795
994	750	6795
995	751	6796
996	752	6798
997	754	6801
998	755	6808
999	756	6808
1000	757	6810
1001	758	6809
1002	758	6807
1003	759	6806
1004	760	6804
1005	760	6802
1006	761	6801
1007	762	6798
1008	762	6798
1009	763	6798
1010	764	6799
1011	765	6800
1012	766	6802
1013	767	6803
1014	768	6805
1015	769	6806
1016	770	6809
1017	771	6809
1018	772	6809
1019	773	6809
1020	775	6823
1021	776	6825
1022	778	6828
1023	779	6828
1024	780	6831
1025	781	6832
1026	781	6831
1027	782	6832
1028	783	6831
1029	784	6831
1030	785	6832
1031	786	6833
1032	787	6833
1033	788	6833
1034	788	6831
1035	789	6832
1036	790	6832
1037	791	6832
1038	792	6831
1039	793	6832
1040	793	6831
1041	794	6831
1042	795	6831
1043	796	6831
1044	797	6832
1045	798	6832
1046	799	6833
1047	799	6832
1048	800	6833
1049	801	6833
1050	802	6832
1051	803	6832
1052	803	6831
1053	804	6831
1054	805	6830
1055	806	6831
1056	807	6831
1057	808	6831
1058	809	6830
1059	809	6830
1060	810	6830
1061	811	6828
1062	812	6828
1063	813	6828
1064	814	6830
1065	815	6831
1066	815	6830
1067	816	6830
1068	817	6829
1069	818	6828
1070	818	6825
1071	819	6823
1072	819	6821
1073	820	6819
1074	821	6819
1075	822	6818
1076	822	6816
1077	823	6815
1078	824	6813
1079	824	6811
1080	825	6811
1081	826	6809
1082	827	6809
1083	827	6810
1084	828	6808
1085	829	6807
1086	829	6805
1087	830	6804
1088	831	6802
1089	832	6801
1090	832	6798
1091	833	6797
1092	834	6796
1093	834	6794
1094	835	6793
1095	835	6790
1096	836	6791
1097	837	6792
1098	838	6790
1099	839	6790
1100	840	6789
1101	840	6788
1102	841	6787
1103	842	6788
1104	843	6788
1105	844	6788
1106	844	6787
1107	845	6785
1108	846	6784
1109	847	6784
1110	847	6783
1111	848	6782
1112	849	6782
1113	850	6783
1114	851	6781
1115	851	6780
1116	852	6780
1117	853	6779
1118	853	6777
1119	854	6776
1120	855	6775
1121	856	6775
1122	856	6774
1123	858	6775
1124	858	6774
1125	859	6771
1126	860	6771
1127	860	6770
1128	861	6768
1129	862	6767
1130	862	6765
1131	863	6763
1132	864	6763
1133	865	6763
1134	865	6762
1135	866	6760
1136	866	6757
1137	867	6756
1138	868	6753
1139	868	6750
1140	869	6748
1141	869	6746
1142	870	6744
1143	871	6742
1144	871	6740
1145	872	6737
1146	873	6743
1147	874	6746
1148	876	6749
1149	878	6758
1150	880	6767
1151	881	6766
1152	882	6767
1153	883	6770
1154	883	6768
1155	885	6776
1156	887	6784
1157	889	6789
1158	891	6798
1159	892	6804
1160	894	6809
1161	896	6816
1162	897	6818
1163	898	6819
1164	900	6826
1165	901	6828
1166	902	6834
1167	904	6838
1168	905	6843
1169	906	6843
1170	907	6844
1171	908	6842
1172	909	6841
1173	909	6839
1174	910	6838
1175	911	6839
1176	912	6843
1177	913	6842
1178	914	6841
1179	914	6838
1180	915	6838
1181	916	6834
1182	916	6832
1183	917	6829
1184	917	6826
1185	918	6824
1186	919	6826
1187	920	6830
1188	922	6838
1189	924	6844
1190	925	6842
1191	925	6840
1192	926	6842
1193	927	6843
1194	928	6844
1195	929	6845
1196	930	6844
1197	931	6844
1198	932	6842
1199	932	6841
1200	933	6839
1201	934	6839
1202	935	6839
1203	935	6837
1204	936	6836
1205	937	6834
1206	937	6832
1207	939	6836
1208	941	6842
1209	948	6888
1210	949	6887
1211	949	6886
1212	950	6886
1213	951	6883
1214	951	6883
1215	952	6881
1216	953	6879
1217	953	6877
1218	954	6875
1219	955	6874
1220	955	6873
1221	957	6876
1222	957	6874
1223	958	6873
1224	959	6872
1225	960	6871
1226	960	6869
1227	961	6869
1228	962	6869
1229	963	6868
1230	964	6868
1231	964	6867
1232	965	6865
1233	966	6865
1234	967	6865
1235	968	6866
1236	968	6863
1237	969	6861
1238	970	6859
1239	970	6858
1240	971	6855
1241	971	6852
1242	972	6851
1243	973	6849
1244	973	6848
1245	974	6846
1246	975	6843
1247	975	6840
1248	975	6837
1249	976	6834
1250	976	6831
1251	977	6829
1252	978	6829
1253	978	6827
1254	979	6826
1255	980	6826
1256	981	6825
1257	981	6822
1258	982	6822
1259	983	6821
1260	984	6820
1261	984	6819
1262	985	6820
1263	986	6819
1264	987	6818
1265	988	6817
1266	988	6816
1267	989	6815
1268	990	6814
1269	991	6813
1270	992	6813
1271	992	6811
1272	993	6810
1273	994	6811
1274	995	6812
1275	996	6811
1276	996	6809
1277	997	6808
1278	998	6806
1279	998	6804
1280	999	6802
1281	999	6799
1282	1000	6798
1283	1001	6796
1284	1001	6794
1285	1002	6794
1286	1003	6793
1287	1004	6791
1288	1004	6788
1289	1005	6786
1290	1005	6785
1291	1006	6782
1292	1006	6779
1293	1007	6777
1294	1008	6776
1295	1008	6774
1296	1009	6772
1297	1009	6770
1298	1010	6768
1299	1011	6767
1300	1011	6765
1301	1012	6764
1302	1013	6762
1303	1013	6761
1304	1014	6759
1305	1015	6757
1306	1015	6755
1307	1016	6754
1308	1016	6752
1309	1017	6750
1310	1018	6749
1311	1019	6748
1312	1019	6746
1313	1020	6744
1314	1020	6741
1315	1021	6741
1316	1022	6740
1317	1023	6740
1318	1023	6739
1319	1024	6739
1320	1025	6740
1321	1026	6740
1322	1027	6738
1323	1028	6736
1324	1028	6735
1325	1029	6733
1326	1030	6732
1327	1030	6731
1328	1031	6729
1329	1032	6728
1330	1032	6727
1331	1033	6725
1332	1034	6723
1333	1034	6721
1334	1035	6719
1335	1035	6718
1336	1036	6717
1337	1037	6717
1338	1038	6718
1339	1039	6717
1340	1040	6715
1341	1040	6715
1342	1041	6713
1343	1042	6712
1344	1043	6712
1345	1043	6711
1346	1044	6709
1347	1045	6709
1348	1046	6709
1349	1047	6710
1350	1048	6709
1351	1048	6709
1352	1049	6708
1353	1050	6707
1354	1050	6705
1355	1051	6704
1356	1052	6703
1357	1053	6703
1358	1054	6702
1359	1055	6703
1360	1055	6702
1361	1056	6702
1362	1057	6700
1363	1058	6699
1364	1058	6697
1365	1059	6695
1366	1060	6694
1367	1060	6692
1368	1061	6691
1369	1061	6689
1370	1062	6688
1371	1063	6687
1372	1064	6685
1373	1064	6684
1374	1065	6682
1375	1066	6681
1376	1066	6679
1377	1067	6678
1378	1067	6676
1379	1068	6675
1380	1069	6673
1381	1069	6671
1382	1070	6669
1383	1071	6668
1384	1071	6666
1385	1072	6663
1386	1072	6661
1387	1073	6659
1388	1073	6656
1389	1074	6654
1390	1075	6653
1391	1076	6653
1392	1076	6651
1393	1076	6648
1394	1077	6645
1395	1077	6643
1396	1078	6640
1397	1078	6637
1398	1079	6636
1399	1079	6633
1400	1080	6630
1401	1080	6626
1402	1080	6623
1403	1081	6620
1404	1081	6616
1405	1081	6613
1406	1082	6610
1407	1082	6606
1408	1083	6603
1409	1083	6600
1410	1083	6597
1411	1084	6593
1412	1084	6590
1413	1084	6587
1414	1085	6584
1415	1085	6580
1416	1085	6577
1417	1086	6574
1418	1086	6571
1419	1087	6567
1420	1087	6564
1421	1087	6561
1422	1088	6558
1423	1088	6555
1424	1088	6552
1425	1089	6549
1426	1089	6545
1427	1089	6542
1428	1090	6539
1429	1090	6536
1430	1091	6533
1431	1091	6530
1432	1091	6527
1433	1092	6524
1434	1092	6521
1435	1093	6518
1436	1093	6515
1437	1093	6513
1438	1094	6510
1439	1094	6508
1440	1095	6505
1441	1095	6503
1442	1096	6500
1443	1096	6497
1444	1097	6495
1445	1097	6492
1446	1098	6490
1447	1098	6488
1448	1098	6485
1449	1099	6482
1450	1099	6479
1451	1100	6478
1452	1100	6476
1453	1101	6474
1454	1101	6471
1455	1102	6469
1456	1103	6467
1457	1103	6466
1458	1104	6464
1459	1104	6461
1460	1105	6460
1461	1105	6457
1462	1106	6455
1463	1107	6455
1464	1107	6454
1465	1108	6451
1466	1108	6448
1467	1109	6445
1468	1109	6442
1469	1109	6439
1470	1110	6436
1471	1110	6433
1472	1110	6430
1473	1111	6427
1474	1111	6424
1475	1111	6421
1476	1112	6418
1477	1112	6415
1478	1113	6412
1479	1113	6409
1480	1113	6405
1481	1113	6402
1482	1114	6399
1483	1114	6396
1484	1115	6393
1485	1115	6390
1486	1115	6387
1487	1116	6384
1488	1116	6381
1489	1116	6378
1490	1117	6375
1491	1117	6373
1492	1117	6369
1493	1118	6367
1494	1118	6364
1495	1119	6361
1496	1119	6358
1497	1119	6355
1498	1120	6352
1499	1120	6349
1500	1120	6346
1501	1121	6343
1502	1121	6340
1503	1121	6337
1504	1122	6334
1505	1122	6332
1506	1123	6329
1507	1123	6326
1508	1123	6324
1509	1124	6320
1510	1124	6318
1511	1125	6315
1512	1125	6312
1513	1125	6309
1514	1126	6306
1515	1126	6304
1516	1126	6301
1517	1127	6298
1518	1127	6295
1519	1127	6292
1520	1128	6289
1521	1128	6286
1522	1128	6283
1523	1129	6281
1524	1129	6278
1525	1130	6275
1526	1130	6272
1527	1130	6269
1528	1131	6267
1529	1131	6264
1530	1132	6261
1531	1132	6259
1532	1132	6256
1533	1133	6254
1534	1133	6251
1535	1133	6248
1536	1134	6246
1537	1134	6243
1538	1135	6240
1539	1135	6237
1540	1135	6234
1541	1136	6231
1542	1136	6229
1543	1136	6226
1544	1137	6223
1545	1137	6220
1546	1137	6218
1547	1138	6215
1548	1138	6213
1549	1139	6211
1550	1139	6209
1551	1140	6206
1552	1140	6204
1553	1141	6202
1554	1141	6200
1555	1142	6197
1556	1142	6195
1557	1143	6193
1558	1143	6191
1559	1144	6189
1560	1144	6187
1561	1145	6186
1562	1145	6185
1563	1146	6183
1564	1146	6180
1565	1147	6177
1566	1147	6174
1567	1147	6171
1568	1148	6169
1569	1148	6166
1570	1148	6163
1571	1149	6161
1572	1149	6159
1573	1150	6156
1574	1150	6153
1575	1150	6150
1576	1154	6166
1577	1155	6165
1578	1159	6182
1579	1161	6187
1580	1162	6189
1581	1162	6188
1582	1167	6208
1583	1168	6206
1584	1168	6205
1585	1169	6203
1586	1170	6203
1587	1170	6202
1588	1171	6201
1589	1172	6200
1590	1172	6199
1591	1173	6197
1592	1173	6195
1593	1174	6193
1594	1174	6191
1595	1175	6189
1596	1176	6187
1597	1176	6186
1598	1177	6186
1599	1177	6183
1600	1178	6181
1601	1178	6179
1602	1179	6177
1603	1179	6174
1604	1180	6172
1605	1180	6170
1606	1180	6167
1607	1181	6164
1608	1181	6162
1609	1182	6161
1610	1182	6159
1611	1183	6157
1612	1183	6154
1613	1183	6151
1614	1184	6149
1615	1184	6147
1616	1185	6146
1617	1186	6144
1618	1186	6142
1619	1187	6140
1620	1187	6138
1621	1188	6136
1622	1188	6134
1623	1189	6133
1624	1189	6131
1625	1189	6128
1626	1190	6127
1627	1191	6125
1628	1191	6123
1629	1192	6122
1630	1192	6120
1631	1193	6119
1632	1194	6117
1633	1194	6115
1634	1194	6112
1635	1195	6110
1636	1195	6107
1637	1195	6105
1638	1196	6102
1639	1196	6100
1640	1197	6098
1641	1197	6096
1642	1198	6093
1643	1198	6091
1644	1198	6089
1645	1199	6087
1646	1200	6086
1647	1200	6085
1648	1201	6083
1649	1201	6081
1650	1202	6079
1651	1202	6077
1652	1203	6075
1653	1203	6073
1654	1203	6070
1655	1204	6068
1656	1204	6065
1657	1205	6062
1658	1205	6060
1659	1205	6057
1660	1206	6055
1661	1206	6052
1662	1206	6050
1663	1207	6047
1664	1207	6044
1665	1207	6042
1666	1208	6039
1667	1208	6037
1668	1208	6034
1669	1209	6031
1670	1209	6029
1671	1209	6026
1672	1210	6024
1673	1210	6022
1674	1211	6020
1675	1211	6018
1676	1212	6015
1677	1212	6013
1678	1213	6011
1679	1213	6009
1680	1213	6006
1681	1214	6003
1682	1214	6001
1683	1214	5998
1684	1215	5996
1685	1215	5993
1686	1215	5991
1687	1216	5989
1688	1216	5987
1689	1218	5990
1690	1218	5988
1691	1219	5985
1692	1219	5983
1693	1219	5980
1694	1220	5978
1695	1220	5975
1696	1220	5973
1697	1221	5970
1698	1221	5968
1699	1221	5965
1700	1222	5963
1701	1222	5960
1702	1222	5958
1703	1223	5955
1704	1223	5953
1705	1224	5951
1706	1224	5948
1707	1224	5946
1708	1225	5944
1709	1225	5941
1710	1225	5939
1711	1226	5936
1712	1226	5934
1713	1226	5931
1714	1227	5928
1715	1227	5926
1716	1227	5923
1717	1228	5921
1718	1228	5919
1719	1229	5916
1720	1229	5914
1721	1229	5911
1722	1230	5909
1723	1230	5907
1724	1230	5904
1725	1231	5901
1726	1231	5899
1727	1231	5897
1728	1232	5894
1729	1232	5892
1730	1233	5890
1731	1234	5890
1732	1234	5889
1733	1235	5887
1734	1235	5885
1735	1236	5883
1736	1236	5882
1737	1236	5880
1738	1237	5877
1739	1237	5875
1740	1238	5873
1741	1238	5871
1742	1238	5868
1743	1239	5866
1744	1239	5863
1745	1239	5861
1746	1240	5858
1747	1240	5856
1748	1240	5854
1749	1241	5851
1750	1241	5849
1751	1241	5846
1752	1242	5844
1753	1242	5842
1754	1243	5839
1755	1243	5837
1756	1243	5835
1757	1244	5833
1758	1244	5831
1759	1245	5829
1760	1245	5827
1761	1246	5826
1762	1246	5824
1763	1247	5823
1764	1247	5821
1765	1248	5819
1766	1248	5819
1767	1249	5818
1768	1250	5816
1769	1250	5814
1770	1251	5813
1771	1251	5812
1772	1252	5810
1773	1252	5808
1774	1252	5806
1775	1253	5803
1776	1253	5801
1777	1253	5798
1778	1254	5796
1779	1254	5793
1780	1254	5791
1781	1255	5789
1782	1255	5786
1783	1256	5784
1784	1256	5782
1785	1256	5780
1786	1257	5777
1787	1257	5775
1788	1258	5773
1789	1258	5771
1790	1258	5769
1791	1258	5766
1792	1259	5764
1793	1259	5762
1794	1260	5760
1795	1260	5758
1796	1260	5755
1797	1261	5753
1798	1261	5751
1799	1261	5748
1800	1262	5746
1801	1262	5743
1802	1263	5742
1803	1263	5740
1804	1264	5738
1805	1264	5737
